Calories,Gender,Age,Weight,Heart_Rate,Body_Temp,Temp_Stress,Weight_Duration,Stress_Effort
27.0,0,26,91.0,92.0,39.5,3634.0,637.0,2340296.0
204.0,0,70,79.0,110.0,40.7,4477.0,1896.0,11819280.0
104.0,0,52,103.0,105.0,40.5,4252.5,1442.0,6251175.0
94.0,1,69,73.0,102.0,40.4,4120.8,1095.0,6304824.0
159.0,0,70,102.0,106.0,40.6,4303.6,1938.0,8667450.4
20.0,1,25,66.0,88.0,39.4,3467.2,330.0,1525568.0
27.0,1,75,70.0,84.0,39.4,3309.6,420.0,1668038.4
60.0,1,48,48.0,95.0,40.1,3809.5,528.0,3980927.5
54.0,0,26,97.0,86.0,40.6,3491.6,1649.0,5104719.2
165.0,0,31,90.0,112.0,40.6,4547.2,2070.0,11713587.2
53.0,1,25,69.0,92.0,39.9,3670.8,828.0,4052563.2
98.0,1,31,57.0,102.0,40.3,4110.6,969.0,7127780.4
107.0,1,23,70.0,101.0,40.6,4100.6,1400.0,8283212.0
209.0,0,25,105.0,112.0,40.8,4569.6,3045.0,14842060.8
84.0,1,79,55.0,89.0,40.4,3595.6,880.0,5120134.4
42.0,0,32,75.0,101.0,39.2,3959.2,600.0,3199033.6
69.0,1,37,77.0,99.0,39.8,3940.2,1001.0,5071037.4
98.0,1,26,51.0,96.0,40.3,3868.8,969.0,7056691.2
97.0,1,27,52.0,98.0,40.2,3939.6,936.0,6949454.4
111.0,1,52,61.0,97.0,40.2,3899.4,1220.0,7564836.0
90.0,0,23,101.0,97.0,40.6,3938.2,1919.0,7258102.6
166.0,1,72,66.0,102.0,40.7,4151.4,1716.0,11009512.8
164.0,0,44,85.0,103.0,40.7,4192.1,2210.0,11226443.8
97.0,1,52,67.0,96.0,40.1,3849.6,1206.0,6652108.8
80.0,1,71,71.0,90.0,40.3,3627.0,1136.0,5222880.0
12.0,1,52,66.0,83.0,38.7,3212.1,198.0,799812.9
69.0,1,23,80.0,95.0,39.9,3790.5,1200.0,5401462.5
265.0,0,72,86.0,117.0,41.2,4820.4,2322.0,15227643.6
50.0,1,35,50.0,89.0,39.8,3542.2,550.0,3467813.8
108.0,1,72,55.0,100.0,40.3,4030.0,935.0,6851000.0
126.0,0,25,68.0,106.0,40.5,4293.0,1564.0,10466334.0
193.0,1,48,60.0,110.0,40.7,4477.0,1680.0,13789160.0
105.0,0,48,94.0,95.0,40.3,3828.5,1786.0,6910442.5
129.0,1,41,69.0,105.0,40.1,4210.5,1449.0,9284152.5
55.0,0,71,83.0,89.0,39.9,3551.1,830.0,3160479.0
219.0,1,42,76.0,119.0,40.9,4867.1,2204.0,16796362.1
154.0,0,79,105.0,98.0,40.7,3988.6,2100.0,7817656.0
190.0,0,29,84.0,111.0,40.8,4528.8,2352.0,14075510.4
139.0,0,27,96.0,107.0,40.3,4312.1,2112.0,10150683.4
19.0,1,42,69.0,83.0,39.3,3261.9,345.0,1353688.5
20.0,0,42,76.0,89.0,38.9,3462.1,380.0,1540634.5
45.0,1,30,75.0,85.0,39.7,3374.5,900.0,3441990.0
48.0,0,70,77.0,89.0,39.6,3524.4,693.0,2823044.4
110.0,0,49,86.0,100.0,40.6,4060.0,1548.0,7308000.0
158.0,1,39,63.0,104.0,40.8,4243.2,1638.0,11473612.8
105.0,1,29,71.0,99.0,40.6,4019.4,1420.0,7958412.0
87.0,0,31,92.0,98.0,40.2,3939.6,1564.0,6563373.6
58.0,0,28,98.0,94.0,40.6,3816.4,1274.0,4663640.8
18.0,1,46,62.0,80.0,39.3,3144.0,310.0,1257600.0
99.0,1,34,73.0,101.0,40.1,4050.1,1314.0,7363081.8
99.0,1,50,78.0,96.0,39.9,3830.4,1482.0,6986649.6
137.0,1,23,63.0,101.0,40.6,4100.6,1575.0,10354015.0
74.0,1,70,60.0,95.0,40.1,3809.5,780.0,4704732.5
158.0,1,45,56.0,100.0,40.9,4090.0,1512.0,11043000.0
29.0,1,26,51.0,93.0,39.3,3654.9,306.0,2039434.2
176.0,1,63,63.0,102.0,40.9,4171.8,1764.0,11914660.8
165.0,0,73,88.0,106.0,40.4,4282.4,1760.0,9078688.0
143.0,0,48,85.0,103.0,41.0,4223.0,1870.0,9569318.0
9.0,0,21,84.0,81.0,39.2,3175.2,420.0,1285956.0
215.0,1,45,61.0,113.0,41.0,4633.0,1830.0,15705870.0
174.0,0,34,92.0,106.0,41.1,4356.6,2484.0,12468589.2
6.0,1,21,57.0,77.0,37.8,2910.6,114.0,448232.4
54.0,1,34,56.0,89.0,40.1,3568.9,672.0,3811585.2
101.0,0,31,89.0,98.0,40.6,3978.8,1780.0,7798448.0
69.0,0,68,102.0,89.0,39.8,3542.2,1224.0,3783069.6
73.0,0,32,78.0,96.0,40.2,3859.2,1248.0,5927731.2
64.0,1,26,66.0,90.0,39.9,3591.0,990.0,4847850.0
98.0,1,48,64.0,97.0,40.1,3889.7,1152.0,6791416.2
36.0,0,25,76.0,90.0,40.3,3627.0,836.0,3590730.0
14.0,0,47,94.0,89.0,38.7,3444.3,282.0,919628.1
172.0,0,23,75.0,110.0,40.7,4477.0,2100.0,13789160.0
12.0,0,25,76.0,85.0,39.1,3323.5,380.0,1412487.5
152.0,0,43,83.0,102.0,40.4,4120.8,2075.0,10508040.0
116.0,0,51,95.0,98.0,40.5,3969.0,1805.0,7390278.0
177.0,0,27,71.0,109.0,40.6,4425.4,2059.0,13988689.4
99.0,1,22,84.0,97.0,40.4,3918.8,1764.0,7982595.6
140.0,1,33,71.0,104.0,40.9,4253.6,1704.0,10616985.6
109.0,1,29,51.0,96.0,40.5,3888.0,1071.0,7838208.0
153.0,0,23,84.0,107.0,40.6,4344.2,2184.0,12085564.4
22.0,1,48,51.0,85.0,39.2,3332.0,255.0,1416100.0
173.0,1,32,62.0,106.0,40.8,4324.8,1736.0,12836006.4
16.0,0,21,94.0,88.0,39.2,3449.6,470.0,1517824.0
50.0,0,35,72.0,99.0,39.8,3940.2,720.0,3900798.0
177.0,0,46,80.0,108.0,40.7,4395.6,2000.0,11868120.0
99.0,1,68,64.0,94.0,40.6,3816.4,1152.0,6457348.8
18.0,1,51,56.0,86.0,38.5,3311.0,224.0,1138984.0
139.0,1,46,70.0,106.0,40.5,4293.0,1540.0,10011276.0
250.0,0,68,98.0,113.0,40.9,4621.7,2646.0,14100806.7
88.0,1,20,56.0,95.0,40.4,3838.0,1008.0,6562980.0
37.0,1,46,66.0,90.0,39.8,3582.0,528.0,2579040.0
55.0,1,45,54.0,88.0,39.9,3511.2,648.0,3707827.2
111.0,0,70,93.0,104.0,39.7,4128.8,1302.0,6011532.8
61.0,0,53,89.0,98.0,39.7,3890.6,890.0,3812788.0
29.0,0,36,84.0,88.0,39.4,3467.2,672.0,2440908.8
10.0,1,39,53.0,77.0,38.6,2972.2,159.0,686578.2
190.0,1,79,64.0,109.0,40.5,4414.5,1664.0,12510693.0
11.0,0,26,100.0,79.0,38.6,3049.4,500.0,1204513.0
139.0,0,26,93.0,104.0,40.9,4253.6,2232.0,10616985.6
55.0,1,27,60.0,92.0,39.9,3670.8,720.0,4052563.2
152.0,0,51,82.0,103.0,40.5,4171.5,1886.0,9882283.5
17.0,1,40,61.0,87.0,39.0,3393.0,244.0,1180764.0
27.0,1,38,49.0,87.0,39.0,3393.0,294.0,1771146.0
20.0,0,35,93.0,89.0,39.3,3497.7,465.0,1556476.5
193.0,0,29,82.0,109.0,40.5,4414.5,2460.0,14435415.0
178.0,1,25,69.0,112.0,40.7,4558.4,1863.0,13784601.6
14.0,0,52,68.0,79.0,39.0,3081.0,340.0,1216995.0
47.0,1,27,53.0,88.0,40.1,3528.8,583.0,3415878.4
180.0,0,24,93.0,109.0,40.8,4447.2,2604.0,13572854.4
117.0,0,72,98.0,91.0,40.3,3667.3,1862.0,6340761.7
31.0,1,34,69.0,85.0,39.1,3323.5,552.0,2259980.0
186.0,1,67,51.0,108.0,40.6,4384.8,1326.0,12312518.4
36.0,1,24,62.0,87.0,39.6,3445.2,558.0,2697591.6
203.0,0,40,91.0,108.0,41.0,4428.0,2639.0,13868496.0
28.0,0,27,100.0,88.0,39.7,3493.6,800.0,2459494.4
42.0,1,73,65.0,91.0,39.8,3621.8,520.0,2636670.4
83.0,1,24,60.0,95.0,40.3,3828.5,1020.0,6183027.5
61.0,1,29,62.0,93.0,40.2,3738.6,806.0,4519967.4
42.0,1,29,72.0,89.0,39.7,3533.3,720.0,3144637.0
21.0,0,20,73.0,94.0,39.1,3675.4,438.0,2072925.6
129.0,0,42,80.0,98.0,40.7,3988.6,1920.0,9381187.2
139.0,0,49,102.0,103.0,40.4,4161.2,2040.0,8572072.0
17.0,0,55,84.0,80.0,39.0,3120.0,420.0,1248000.0
113.0,1,57,70.0,104.0,40.7,4232.8,1260.0,7923801.6
83.0,1,62,73.0,93.0,40.5,3766.5,1168.0,5604552.0
248.0,0,51,82.0,118.0,40.7,4802.6,2296.0,15867790.4
85.0,1,63,76.0,98.0,39.9,3910.2,1140.0,5747994.0
10.0,0,24,97.0,83.0,39.3,3261.9,388.0,1082950.8
130.0,1,41,74.0,109.0,40.9,4458.1,1480.0,9718658.0
156.0,1,26,46.0,108.0,40.8,4406.4,1104.0,11421388.8
11.0,0,41,85.0,81.0,38.5,3118.5,340.0,1010394.0
152.0,0,54,99.0,112.0,40.6,4547.2,1782.0,9167155.2
94.0,0,67,94.0,97.0,40.1,3889.7,1316.0,5282212.6
20.0,1,31,49.0,84.0,38.8,3259.2,245.0,1368864.0
12.0,1,67,80.0,82.0,38.6,3165.2,240.0,778639.2
168.0,0,45,87.0,107.0,40.8,4365.6,2088.0,11210860.8
65.0,0,35,80.0,90.0,40.5,3645.0,1360.0,5576850.0
70.0,1,54,75.0,101.0,39.9,4029.9,900.0,4884238.8
116.0,1,31,49.0,101.0,40.5,4090.5,980.0,8262810.0
123.0,0,21,69.0,101.0,40.8,4120.8,1863.0,11237421.6
38.0,0,23,92.0,95.0,39.6,3762.0,828.0,3216510.0
45.0,0,32,86.0,86.0,40.0,3440.0,1204.0,4141760.0
57.0,1,26,57.0,97.0,39.8,3860.6,627.0,4119260.2
9.0,1,37,67.0,88.0,38.2,3361.6,134.0,591641.6
72.0,0,27,109.0,91.0,40.3,3667.3,1853.0,5673313.1
216.0,0,71,90.0,109.0,40.9,4458.1,2250.0,12148322.5
249.0,0,76,97.0,106.0,40.8,4324.8,2813.0,13294435.2
145.0,1,44,86.0,106.0,40.6,4303.6,2064.0,10948358.4
113.0,1,43,80.0,99.0,40.6,4019.4,1680.0,8356332.6
15.0,0,42,78.0,77.0,39.7,3056.9,546.0,1647669.1
7.0,0,31,99.0,86.0,38.0,3268.0,198.0,562096.0
89.0,0,71,92.0,91.0,40.0,3640.0,1380.0,4968600.0
179.0,0,29,87.0,108.0,40.9,4417.2,2436.0,13357612.8
156.0,0,21,81.0,112.0,40.6,4547.2,1944.0,12222873.6
6.0,0,26,88.0,79.0,38.5,3041.5,264.0,720835.5
71.0,1,77,65.0,89.0,40.5,3604.5,910.0,4491207.0
46.0,1,44,68.0,90.0,39.7,3573.0,680.0,3215700.0
119.0,1,46,64.0,97.0,40.8,3957.6,1408.0,8445518.4
116.0,1,75,67.0,102.0,40.5,4131.0,1206.0,7584516.0
60.0,0,42,79.0,99.0,40.1,3969.9,869.0,4323221.1
42.0,0,26,84.0,90.0,40.1,3609.0,1008.0,3897720.0
60.0,1,30,74.0,90.0,40.4,3636.0,1036.0,4581360.0
82.0,1,45,63.0,94.0,40.4,3797.6,1008.0,5711590.4
123.0,1,29,60.0,106.0,40.5,4293.0,1200.0,9101160.0
198.0,1,32,62.0,110.0,41.0,4510.0,1860.0,14883000.0
174.0,1,53,55.0,102.0,40.9,4171.8,1540.0,11914660.8
37.0,0,31,91.0,85.0,40.1,3408.5,1092.0,3476670.0
21.0,1,34,62.0,87.0,39.4,3427.8,310.0,1491093.0
167.0,1,36,57.0,107.0,40.7,4354.9,1482.0,12115331.8
79.0,1,30,47.0,96.0,39.8,3820.8,705.0,5501952.0
62.0,1,24,48.0,96.0,39.6,3801.6,576.0,4379443.2
40.0,1,28,55.0,90.0,40.1,3609.0,495.0,2923290.0
76.0,1,67,74.0,103.0,39.6,4078.8,888.0,5041396.8
264.0,0,77,78.0,112.0,40.8,4569.6,2262.0,14842060.8
73.0,0,32,92.0,94.0,40.5,3807.0,1472.0,5725728.0
91.0,1,69,69.0,93.0,40.8,3794.4,1173.0,5998946.4
50.0,1,53,63.0,97.0,39.9,3870.3,567.0,3378771.9
217.0,0,39,96.0,109.0,40.6,4425.4,2880.0,14471058.0
106.0,1,62,63.0,93.0,40.4,3757.2,1260.0,6988392.0
197.0,1,48,82.0,114.0,40.7,4639.8,2296.0,14810241.6
127.0,1,40,58.0,103.0,40.5,4171.5,1218.0,9022954.5
4.0,1,20,54.0,84.0,37.7,3166.8,54.0,266011.2
111.0,1,22,60.0,97.0,40.6,3938.2,1320.0,8404118.8
128.0,0,37,86.0,100.0,40.5,4050.0,1978.0,9315000.0
89.0,1,22,54.0,98.0,40.3,3949.4,918.0,6579700.4
181.0,0,38,93.0,108.0,40.7,4395.6,2418.0,12342844.8
22.0,1,53,73.0,88.0,39.4,3467.2,365.0,1525568.0
44.0,1,22,51.0,90.0,39.9,3591.0,510.0,3231900.0
54.0,0,26,80.0,95.0,39.9,3790.5,1040.0,4681267.5
29.0,0,70,77.0,86.0,39.5,3397.0,462.0,1752852.0
77.0,1,63,72.0,87.0,40.3,3506.1,1224.0,5185521.9
41.0,1,40,63.0,90.0,39.7,3573.0,567.0,2894130.0
26.0,1,21,68.0,85.0,39.4,3349.0,476.0,1992655.0
155.0,1,51,75.0,105.0,40.8,4284.0,1875.0,11245500.0
146.0,1,77,54.0,102.0,40.7,4151.4,1188.0,9315741.6
219.0,0,54,84.0,110.0,40.9,4499.0,2352.0,13856920.0
177.0,0,71,97.0,104.0,40.6,4222.4,2134.0,9660851.2
11.0,0,31,79.0,85.0,38.6,3281.0,316.0,1115540.0
130.0,0,36,100.0,107.0,40.4,4322.8,1900.0,8788252.4
33.0,1,40,52.0,80.0,39.8,3184.0,468.0,2292480.0
117.0,1,22,58.0,97.0,40.7,3947.9,1334.0,8807764.9
150.0,1,31,52.0,108.0,40.6,4384.8,1196.0,10891843.2
113.0,0,47,88.0,99.0,40.4,3999.6,1672.0,7523247.6
105.0,0,24,86.0,99.0,40.7,4029.3,1892.0,8775815.4
66.0,1,23,53.0,93.0,40.0,3720.0,742.0,4843440.0
39.0,1,26,59.0,82.0,39.9,3271.8,649.0,2951163.6
53.0,0,59,87.0,88.0,39.4,3467.2,957.0,3356249.6
215.0,0,60,92.0,112.0,40.8,4569.6,2300.0,12794880.0
114.0,1,26,56.0,97.0,40.4,3918.8,1232.0,8362719.2
68.0,0,35,93.0,104.0,40.0,4160.0,1023.0,4759040.0
22.0,1,39,54.0,88.0,39.1,3440.8,270.0,1513952.0
165.0,1,26,67.0,120.0,40.9,4908.0,1474.0,12957120.0
72.0,1,21,55.0,89.0,40.3,3586.7,935.0,5426677.1
43.0,0,31,82.0,97.0,39.7,3850.9,738.0,3361835.7
48.0,0,29,82.0,91.0,40.2,3658.2,1066.0,4327650.6
160.0,1,23,59.0,101.0,40.9,4130.9,1711.0,12099406.1
95.0,0,57,77.0,95.0,40.4,3838.0,1309.0,6198370.0
14.0,1,28,66.0,83.0,38.9,3228.7,264.0,1071928.4
213.0,0,34,83.0,115.0,40.7,4680.5,2324.0,15071210.0
145.0,0,29,79.0,100.0,40.7,4070.0,2291.0,11803000.0
142.0,1,32,65.0,109.0,40.7,4436.3,1430.0,10638247.4
99.0,1,48,68.0,98.0,40.3,3949.4,1224.0,6966741.6
32.0,0,79,96.0,91.0,38.4,3494.4,480.0,1589952.0
13.0,0,28,84.0,81.0,39.1,3167.1,504.0,1539210.6
95.0,0,20,97.0,97.0,40.7,3947.9,2037.0,8041872.3
8.0,1,20,59.0,85.0,37.9,3221.5,118.0,547655.0
114.0,1,32,65.0,93.0,40.6,3775.8,1560.0,8427585.6
15.0,1,68,73.0,89.0,38.9,3462.1,219.0,924380.7
34.0,1,25,72.0,83.0,39.3,3261.9,720.0,2707377.0
112.0,1,46,68.0,102.0,40.7,4151.4,1292.0,8045413.2
216.0,0,64,104.0,105.0,41.3,4336.5,2808.0,12293977.5
7.0,0,20,79.0,81.0,38.9,3150.9,316.0,1020891.6
113.0,1,57,55.0,99.0,40.3,3989.7,1045.0,7504625.7
177.0,1,78,56.0,106.0,40.6,4303.6,1400.0,11404540.0
203.0,0,32,95.0,110.0,41.0,4510.0,2755.0,14386900.0
125.0,1,33,70.0,98.0,40.7,3988.6,1680.0,9381187.2
38.0,0,46,94.0,87.0,40.1,3488.7,846.0,2731652.1
153.0,0,20,74.0,108.0,41.2,4449.6,1998.0,12975033.6
28.0,1,21,63.0,87.0,39.5,3436.5,441.0,2092828.5
156.0,1,47,57.0,106.0,40.6,4303.6,1368.0,10948358.4
162.0,1,39,67.0,104.0,41.1,4274.4,1809.0,12002515.2
10.0,1,79,66.0,90.0,38.3,3447.0,132.0,620460.0
44.0,1,39,72.0,86.0,40.1,3448.6,792.0,3262375.6
54.0,0,74,94.0,90.0,40.1,3609.0,846.0,2923290.0
38.0,1,53,61.0,84.0,39.5,3318.0,549.0,2508408.0
257.0,0,69,84.0,112.0,40.7,4558.4,2436.0,14805683.2
36.0,0,26,83.0,89.0,39.5,3515.5,913.0,3441674.5
143.0,0,22,75.0,106.0,40.6,4303.6,1950.0,11860721.6
50.0,1,21,69.0,98.0,39.7,3890.6,690.0,3812788.0
144.0,0,32,89.0,101.0,40.3,4070.3,2314.0,10688607.8
147.0,0,44,86.0,97.0,40.5,3928.5,2322.0,10288741.5
58.0,1,20,51.0,98.0,39.7,3890.6,561.0,4194066.8
47.0,0,37,82.0,90.0,39.8,3582.0,984.0,3868560.0
51.0,1,47,61.0,89.0,40.0,3560.0,671.0,3485240.0
29.0,0,74,108.0,87.0,38.9,3384.3,540.0,1472170.5
266.0,0,76,90.0,109.0,40.9,4458.1,2700.0,14577987.0
62.0,1,23,66.0,95.0,40.1,3809.5,858.0,4704732.5
139.0,1,23,63.0,104.0,40.8,4243.2,1512.0,10591027.2
76.0,0,57,89.0,95.0,40.1,3809.5,1157.0,4704732.5
33.0,1,35,61.0,92.0,39.6,3643.2,427.0,2346220.8
213.0,0,66,88.0,104.0,41.0,4264.0,2464.0,12416768.0
99.0,0,63,85.0,96.0,40.9,3926.4,1360.0,6030950.4
10.0,1,32,61.0,79.0,38.6,3049.4,183.0,722707.8
10.0,1,37,62.0,78.0,38.8,3026.4,186.0,708177.6
9.0,0,37,79.0,85.0,38.6,3281.0,237.0,836655.0
216.0,0,22,105.0,113.0,41.0,4633.0,3150.0,15705870.0
27.0,0,30,80.0,89.0,39.5,3515.5,640.0,2503036.0
143.0,0,37,77.0,104.0,40.5,4212.0,1848.0,10513152.0
158.0,1,52,60.0,109.0,40.8,4447.2,1380.0,11149130.4
181.0,1,33,65.0,105.0,41.0,4305.0,1950.0,13560750.0
117.0,1,27,65.0,104.0,40.6,4222.4,1300.0,8782592.0
83.0,0,64,93.0,93.0,40.1,3729.3,1302.0,4855548.6
8.0,0,28,89.0,84.0,38.7,3250.8,267.0,819201.6
192.0,1,36,73.0,109.0,40.9,4458.1,2190.0,14577987.0
7.0,1,21,58.0,84.0,38.1,3200.4,116.0,537667.2
16.0,1,72,67.0,80.0,38.5,3080.0,268.0,985600.0
210.0,0,61,69.0,106.0,40.9,4335.4,2001.0,13327019.6
184.0,0,79,93.0,107.0,40.5,4333.5,1953.0,9737374.5
109.0,1,22,51.0,102.0,40.5,4131.0,969.0,8005878.0
246.0,0,65,91.0,114.0,40.5,4617.0,2457.0,14211126.0
123.0,1,64,49.0,99.0,40.5,4009.5,980.0,7938810.0
171.0,1,54,94.0,108.0,40.6,4384.8,2538.0,12786076.8
176.0,1,25,63.0,113.0,40.8,4610.4,1638.0,13545355.2
100.0,1,38,60.0,102.0,40.3,4110.6,1020.0,7127780.4
39.0,1,59,59.0,89.0,39.6,3524.4,472.0,2509372.8
29.0,0,55,99.0,83.0,39.7,3295.1,693.0,1914453.1
171.0,1,43,83.0,113.0,40.7,4599.1,2075.0,12992457.5
78.0,0,33,92.0,98.0,40.3,3949.4,1380.0,5805618.0
259.0,0,78,82.0,112.0,40.6,4547.2,2296.0,14260019.2
51.0,0,22,80.0,97.0,40.1,3889.7,960.0,4527610.8
62.0,0,40,90.0,91.0,40.4,3676.4,1260.0,4683733.6
54.0,0,49,78.0,96.0,39.7,3811.2,780.0,3658752.0
97.0,1,23,70.0,104.0,40.4,4201.6,1190.0,7428428.8
16.0,1,23,74.0,88.0,38.8,3414.4,296.0,1201868.8
164.0,1,21,71.0,108.0,40.8,4406.4,1917.0,12849062.4
80.0,0,20,70.0,99.0,40.6,4019.4,1330.0,7560491.4
255.0,0,61,92.0,111.0,41.1,4562.1,2760.0,15191793.0
241.0,0,72,88.0,111.0,40.9,4539.9,2376.0,13606080.3
72.0,0,41,90.0,91.0,40.4,3676.4,1440.0,5352838.4
184.0,1,28,66.0,107.0,41.5,4440.5,1980.0,14254005.0
129.0,1,30,70.0,102.0,40.6,4141.2,1610.0,9715255.2
19.0,0,33,87.0,95.0,39.4,3743.0,348.0,1422340.0
34.0,1,66,54.0,77.0,39.5,3041.5,486.0,2107759.5
173.0,1,55,64.0,107.0,40.8,4365.6,1664.0,12145099.2
82.0,1,39,61.0,92.0,40.1,3689.2,1037.0,5769908.8
58.0,0,44,106.0,90.0,39.9,3591.0,1272.0,3878280.0
20.0,0,37,86.0,85.0,39.2,3332.0,516.0,1699320.0
265.0,0,79,82.0,109.0,40.8,4447.2,2460.0,14542344.0
94.0,0,39,77.0,103.0,40.4,4161.2,1232.0,6857657.6
15.0,0,24,89.0,87.0,39.0,3393.0,445.0,1475955.0
195.0,1,25,44.0,110.0,40.7,4477.0,1276.0,14281630.0
149.0,0,34,77.0,105.0,40.7,4273.5,1925.0,11217937.5
29.0,1,41,60.0,85.0,39.3,3340.5,420.0,1987597.5
125.0,0,32,74.0,106.0,40.5,4293.0,1554.0,9556218.0
34.0,0,27,119.0,87.0,39.9,3471.3,1071.0,2718027.9
129.0,1,48,59.0,109.0,40.4,4403.6,1121.0,9119855.6
128.0,1,24,68.0,105.0,40.5,4252.5,1496.0,9823275.0
115.0,1,46,72.0,101.0,40.4,4080.4,1440.0,8242408.0
69.0,1,26,75.0,94.0,40.6,3816.4,1125.0,5381124.0
38.0,0,39,76.0,85.0,40.0,3400.0,912.0,3468000.0
41.0,1,63,61.0,91.0,39.6,3603.6,488.0,2623420.8
65.0,1,44,67.0,94.0,39.9,3750.6,871.0,4583233.2
73.0,0,76,96.0,93.0,40.0,3720.0,1056.0,3805560.0
15.0,0,77,94.0,82.0,38.3,3140.6,282.0,772587.6
148.0,0,26,93.0,105.0,40.9,4294.5,2325.0,11273062.5
205.0,1,73,83.0,121.0,40.6,4912.6,2075.0,14860615.0
142.0,0,29,85.0,105.0,40.9,4294.5,2040.0,10822140.0
88.0,1,39,67.0,91.0,40.4,3676.4,1273.0,6356495.6
67.0,1,67,54.0,90.0,39.9,3591.0,702.0,4201470.0
39.0,1,22,49.0,94.0,39.6,3722.4,392.0,2799244.8
34.0,0,40,81.0,88.0,40.0,3520.0,729.0,2787840.0
22.0,0,46,87.0,89.0,38.7,3444.3,435.0,1532713.5
73.0,0,37,68.0,96.0,40.6,3897.6,1088.0,5986713.6
34.0,0,42,77.0,88.0,39.6,3484.8,693.0,2759961.6
25.0,0,78,95.0,90.0,39.0,3510.0,380.0,1263600.0
167.0,1,56,72.0,108.0,40.5,4374.0,1800.0,11809800.0
22.0,1,21,56.0,84.0,39.1,3284.4,336.0,1655337.6
43.0,0,31,106.0,88.0,40.1,3528.8,1166.0,3415878.4
47.0,0,25,85.0,93.0,39.9,3710.7,1020.0,4141141.2
67.0,0,31,91.0,96.0,40.4,3878.4,1274.0,5212569.6
184.0,0,31,88.0,110.0,40.6,4466.0,2376.0,13264020.0
8.0,1,37,64.0,85.0,38.4,3264.0,128.0,554880.0
13.0,1,64,59.0,84.0,38.6,3242.4,177.0,817084.8
196.0,0,45,79.0,108.0,40.4,4363.2,2212.0,13194316.8
6.0,0,20,85.0,81.0,38.6,3126.6,255.0,759763.8
18.0,0,45,84.0,78.0,39.4,3073.2,588.0,1677967.2
187.0,0,39,87.0,110.0,40.9,4499.0,2262.0,12867140.0
11.0,0,26,93.0,78.0,39.4,3073.2,558.0,1438257.6
14.0,1,30,67.0,82.0,38.8,3181.6,268.0,1043564.8
161.0,1,62,64.0,104.0,40.8,4243.2,1600.0,11032320.0
112.0,0,38,87.0,98.0,40.7,3988.6,1827.0,8208538.8
69.0,1,23,63.0,96.0,40.5,3888.0,882.0,5225472.0
48.0,1,22,55.0,94.0,39.7,3731.8,550.0,3507892.0
37.0,0,42,108.0,86.0,39.5,3397.0,972.0,2629278.0
234.0,1,55,57.0,122.0,40.9,4989.8,1596.0,17045156.8
109.0,1,55,52.0,100.0,40.5,4050.0,936.0,7290000.0
8.0,1,46,56.0,81.0,38.3,3102.3,112.0,502572.6
123.0,1,69,58.0,102.0,40.5,4131.0,1102.0,8005878.0
170.0,1,64,53.0,108.0,40.4,4363.2,1272.0,11309414.4
24.0,1,22,59.0,82.0,39.7,3255.4,413.0,1868599.6
114.0,1,22,63.0,106.0,40.4,4282.4,1197.0,8624753.6
159.0,1,39,75.0,106.0,40.7,4314.2,1950.0,11889935.2
58.0,0,37,78.0,92.0,40.3,3707.6,1092.0,4775388.8
149.0,0,28,95.0,106.0,40.5,4293.0,2280.0,10921392.0
100.0,0,69,92.0,91.0,40.2,3658.2,1564.0,5659235.4
126.0,1,34,52.0,98.0,40.7,3988.6,1196.0,8990304.4
32.0,0,40,93.0,85.0,39.6,3366.0,837.0,2574990.0
62.0,1,57,74.0,94.0,40.1,3769.4,888.0,4251883.2
44.0,1,41,61.0,84.0,39.9,3351.6,671.0,3096878.4
69.0,1,37,52.0,89.0,40.4,3595.6,780.0,4800126.0
4.0,0,33,80.0,79.0,38.4,3033.6,160.0,479308.8
53.0,1,43,69.0,89.0,39.8,3542.2,828.0,3783069.6
153.0,0,23,101.0,103.0,40.9,4212.7,2727.0,11715518.7
94.0,0,22,99.0,99.0,40.3,3989.7,1881.0,7504625.7
3.0,0,46,84.0,78.0,37.3,2909.4,84.0,226933.2
7.0,0,30,79.0,81.0,38.6,3126.6,237.0,759763.8
38.0,0,22,96.0,92.0,40.1,3689.2,960.0,3394064.0
159.0,1,24,63.0,107.0,40.8,4365.6,1638.0,12145099.2
162.0,1,37,49.0,102.0,40.3,4110.6,1323.0,11320592.4
145.0,1,44,71.0,104.0,40.5,4212.0,1704.0,10513152.0
134.0,1,24,59.0,109.0,40.6,4425.4,1239.0,10129740.6
151.0,0,61,86.0,101.0,40.8,4120.8,1892.0,9156417.6
43.0,0,56,101.0,87.0,39.9,3471.3,909.0,2718027.9
9.0,1,47,57.0,86.0,37.9,3259.4,114.0,560616.8
144.0,1,45,68.0,103.0,40.4,4161.2,1632.0,10286486.4
63.0,1,29,69.0,92.0,40.4,3716.8,966.0,4787238.4
12.0,0,61,83.0,83.0,38.8,3220.4,249.0,801879.6
6.0,0,32,90.0,83.0,38.2,3170.6,180.0,526319.6
200.0,1,38,79.0,114.0,40.7,4639.8,2291.0,15339178.8
44.0,1,28,61.0,90.0,39.7,3573.0,610.0,3215700.0
164.0,1,74,64.0,103.0,40.7,4192.1,1600.0,10794657.5
5.0,0,24,79.0,76.0,38.8,2948.8,316.0,896435.2
49.0,1,24,54.0,90.0,39.7,3573.0,594.0,3537270.0
